player,turn,deadwood,score,opp_score,hand_result,match_result
0,3,46,0,20,21,1
1,4,73,20,0,-21,0
0,5,20,0,20,21,1
1,6,65,20,0,-21,0
0,7,16,0,20,21,1
1,8,56,20,0,-21,0
0,9,14,0,20,21,1
1,10,36,20,0,-21,0
0,11,14,0,20,21,1
1,12,30,20,0,-21,0
0,13,14,0,20,21,1
1,1,71,20,21,-45,0
0,2,68,21,20,45,1
1,3,71,20,21,-45,0
0,4,56,21,20,45,1
1,5,68,20,21,-45,0
0,6,34,21,20,45,1
0,1,52,66,20,24,1
1,2,76,20,66,-24,0
0,3,52,66,20,24,1
1,4,49,20,66,-24,0
0,5,46,66,20,24,1
1,6,49,20,66,-24,0
0,7,27,66,20,24,1
1,8,44,20,66,-24,0
0,9,27,66,20,24,1
1,10,34,20,66,-24,0
0,11,24,66,20,24,1
1,1,73,20,90,-29,0
0,2,28,90,20,29,1
1,3,73,20,90,-29,0
0,4,28,90,20,29,1
1,5,43,20,90,-29,0
0,6,25,90,20,29,1
1,7,43,20,90,-29,0
0,8,22,90,20,29,1
1,9,43,20,90,-29,0
0,10,22,90,20,29,1
1,11,20,20,90,-29,0
0,12,22,90,20,29,1
1,13,14,20,90,-29,0
0,14,23,90,20,29,1
1,15,14,20,90,-29,0
0,16,16,90,20,29,1
1,17,14,20,90,-29,0
1,1,63,0,0,-33,0
0,2,52,0,0,33,1
1,3,63,0,0,-33,0
0,4,52,0,0,33,1
1,5,57,0,0,-33,0
0,6,30,0,0,33,1
1,7,55,0,0,-33,0
0,8,24,0,0,33,1
1,9,55,0,0,-33,0
0,10,24,0,0,33,1
1,11,55,0,0,-33,0
0,12,24,0,0,33,1
1,13,55,0,0,-33,0
0,14,29,0,0,33,1
1,15,54,0,0,-33,0
0,16,28,0,0,33,1
1,17,39,0,0,-33,0
0,18,28,0,0,33,1
1,19,23,0,0,-33,0
0,20,28,0,0,33,1
1,21,17,0,0,-33,0
0,22,28,0,0,33,1
1,23,15,0,0,-33,0
0,24,27,0,0,33,1
1,25,15,0,0,-33,0
0,26,27,0,0,33,1
1,27,14,0,0,-33,0
0,28,18,0,0,33,1
1,29,14,0,0,-33,0
0,30,0,0,0,33,1
1,31,14,0,0,-33,0
0,32,0,0,0,33,1
1,33,14,0,0,-33,0
0,1,40,33,0,27,1
1,2,73,0,33,-27,0
0,3,40,33,0,27,1
1,4,73,0,33,-27,0
0,5,11,33,0,27,1
1,6,43,0,33,-27,0
0,7,11,33,0,27,1
1,1,66,0,60,17,0
0,2,64,60,0,-17,1
1,3,66,0,60,17,0
0,4,64,60,0,-17,1
1,5,63,0,60,17,0
0,6,56,60,0,-17,1
1,7,63,0,60,17,0
0,8,51,60,0,-17,1
1,9,63,0,60,17,0
0,10,35,60,0,-17,1
1,11,54,0,60,17,0
0,12,33,60,0,-17,1
1,13,51,0,60,17,0
0,14,35,60,0,-17,1
1,15,51,0,60,17,0
0,16,34,60,0,-17,1
1,17,27,0,60,17,0
0,18,38,60,0,-17,1
1,19,21,0,60,17,0
0,20,35,60,0,-17,1
1,21,21,0,60,17,0
0,22,34,60,0,-17,1
1,23,17,0,60,17,0
0,24,34,60,0,-17,1
1,25,17,0,60,17,0
0,26,34,60,0,-17,1
1,27,17,0,60,17,0
0,1,66,60,17,-25,1
1,2,35,17,60,25,0
0,3,66,60,17,-25,1
1,4,35,17,60,25,0
0,5,65,60,17,-25,1
1,6,28,17,60,25,0
0,7,64,60,17,-25,1
1,8,18,17,60,25,0
0,9,35,60,17,-25,1
1,10,16,17,60,25,0
1,1,47,42,60,-26,0
0,2,60,60,42,26,1
1,3,47,42,60,-26,0
0,4,60,60,42,26,1
1,5,45,42,60,-26,0
0,6,59,60,42,26,1
1,7,41,42,60,-26,0
0,8,57,60,42,26,1
1,9,37,42,60,-26,0
0,10,57,60,42,26,1
1,11,33,42,60,-26,0
0,12,57,60,42,26,1
1,13,33,42,60,-26,0
0,14,55,60,42,26,1
1,15,33,42,60,-26,0
0,16,55,60,42,26,1
1,17,26,42,60,-26,0
0,18,29,60,42,26,1
1,19,21,42,60,-26,0
0,20,24,60,42,26,1
1,21,21,42,60,-26,0
0,22,13,60,42,26,1
1,23,19,42,60,-26,0
0,24,9,60,42,26,1
1,25,20,42,60,-26,0
0,1,61,86,42,-20,1
1,2,64,42,86,20,0
0,3,61,86,42,-20,1
1,4,34,42,86,20,0
0,5,54,86,42,-20,1
1,6,31,42,86,20,0
0,7,54,86,42,-20,1
1,8,21,42,86,20,0
0,9,54,86,42,-20,1
1,10,20,42,86,20,0
0,11,50,86,42,-20,1
1,12,20,42,86,20,0
1,1,51,62,86,-11,0
0,2,53,86,62,11,1
1,3,51,62,86,-11,0
0,4,27,86,62,11,1
1,5,47,62,86,-11,0
0,6,27,86,62,11,1
1,7,44,62,86,-11,0
0,8,27,86,62,11,1
1,9,39,62,86,-11,0
0,10,27,86,62,11,1
0,1,52,97,62,-24,1
1,2,55,62,97,24,0
0,3,52,97,62,-24,1
1,4,55,62,97,24,0
0,5,36,97,62,-24,1
1,6,27,62,97,24,0
0,7,29,97,62,-24,1
1,8,27,62,97,24,0
0,9,32,97,62,-24,1
1,10,27,62,97,24,0
0,11,28,97,62,-24,1
1,12,27,62,97,24,0
0,13,32,97,62,-24,1
1,14,16,62,97,24,0
0,15,36,97,62,-24,1
1,16,16,62,97,24,0
0,17,36,97,62,-24,1
1,18,16,62,97,24,0
1,1,85,86,97,7,0
0,2,57,97,86,-7,1
1,3,85,86,97,7,0
0,4,57,97,86,-7,1
1,5,85,86,97,7,0
0,6,60,97,86,-7,1
1,7,61,86,97,7,0
0,8,60,97,86,-7,1
1,9,57,86,97,7,0
0,10,30,97,86,-7,1
1,11,51,86,97,7,0
0,12,29,97,86,-7,1
1,13,32,86,97,7,0
0,14,25,97,86,-7,1
1,15,24,86,97,7,0
0,16,23,97,86,-7,1
1,17,24,86,97,7,0
0,18,23,97,86,-7,1
1,19,16,86,97,7,0
0,20,23,97,86,-7,1
1,21,13,86,97,7,0
0,22,23,97,86,-7,1
1,23,13,86,97,7,0
0,1,59,97,93,31,1
1,2,66,93,97,-31,0
0,3,59,97,93,31,1
1,4,66,93,97,-31,0
0,5,43,97,93,31,1
1,6,66,93,97,-31,0
0,7,21,97,93,31,1
1,8,63,93,97,-31,0
0,9,21,97,93,31,1
1,10,37,93,97,-31,0
0,11,19,97,93,31,1
1,12,27,93,97,-31,0
0,13,19,97,93,31,1
1,14,21,93,97,-31,0
0,15,19,97,93,31,1
1,16,17,93,97,-31,0
0,17,11,97,93,31,1
1,18,17,93,97,-31,0
0,19,3,97,93,31,1
1,20,17,93,97,-31,0
0,21,4,97,93,31,1
1,22,17,93,97,-31,0
0,23,4,97,93,31,1
1,24,17,93,97,-31,0
0,25,4,97,93,31,1
1,26,17,93,97,-31,0
0,27,4,97,93,31,1
1,28,17,93,97,-31,0
0,29,4,97,93,31,1
1,30,17,93,97,-31,0
0,1,32,0,0,-18,0
1,2,42,0,0,18,1
0,3,32,0,0,-18,0
1,4,27,0,0,18,1
0,5,28,0,0,-18,0
1,6,23,0,0,18,1
0,7,23,0,0,-18,0
1,8,23,0,0,18,1
0,9,20,0,0,-18,0
1,10,18,0,0,18,1
1,1,61,18,0,8,1
0,2,64,0,18,-8,0
1,3,61,18,0,8,1
0,4,64,0,18,-8,0
1,5,61,18,0,8,1
0,6,42,0,18,-8,0
1,7,32,18,0,8,1
0,8,42,0,18,-8,0
1,9,29,18,0,8,1
0,10,41,0,18,-8,0
1,11,22,18,0,8,1
0,12,16,0,18,-8,0
1,13,22,18,0,8,1
0,14,14,0,18,-8,0
1,15,21,18,0,8,1
0,16,14,0,18,-8,0
1,17,15,18,0,8,1
0,18,14,0,18,-8,0
1,19,15,18,0,8,1
0,1,55,0,26,28,0
1,2,76,26,0,-28,1
0,3,55,0,26,28,0
1,4,76,26,0,-28,1
0,5,46,0,26,28,0
1,6,76,26,0,-28,1
0,7,24,0,26,28,0
1,8,75,26,0,-28,1
0,9,24,0,26,28,0
1,10,67,26,0,-28,1
0,11,11,0,26,28,0
1,12,32,26,0,-28,1
0,13,15,0,26,28,0
1,14,28,26,0,-28,1
0,15,15,0,26,28,0
1,16,22,26,0,-28,1
0,17,22,0,26,28,0
1,18,17,26,0,-28,1
0,19,15,0,26,28,0
1,20,17,26,0,-28,1
1,1,60,26,28,4,1
0,2,58,28,26,-4,0
1,3,60,26,28,4,1
0,4,58,28,26,-4,0
1,5,51,26,28,4,1
0,6,58,28,26,-4,0
1,7,48,26,28,4,1
0,8,29,28,26,-4,0
1,9,45,26,28,4,1
0,10,31,28,26,-4,0
1,11,22,26,28,4,1
0,12,18,28,26,-4,0
1,13,22,26,28,4,1
0,14,22,28,26,-4,0
1,15,12,26,28,4,1
0,16,22,28,26,-4,0
1,17,12,26,28,4,1
0,18,14,28,26,-4,0
1,19,12,26,28,4,1
0,20,14,28,26,-4,0
1,21,12,26,28,4,1
0,1,52,28,30,9,0
1,2,51,30,28,-9,1
0,3,52,28,30,9,0
1,4,51,30,28,-9,1
0,5,50,28,30,9,0
1,6,22,30,28,-9,1
0,7,32,28,30,9,0
1,8,18,30,28,-9,1
0,9,30,28,30,9,0
1,1,66,30,37,-3,1
0,2,42,37,30,3,0
1,3,66,30,37,-3,1
0,4,42,37,30,3,0
1,5,52,30,37,-3,1
0,6,12,37,30,3,0
1,7,49,30,37,-3,1
0,8,12,37,30,3,0
1,9,23,30,37,-3,1
0,10,11,37,30,3,0
0,1,41,40,30,31,0
1,2,55,30,40,-31,1
0,3,37,40,30,31,0
1,4,46,30,40,-31,1
0,5,36,40,30,31,0
1,6,44,30,40,-31,1
0,7,29,40,30,31,0
1,8,18,30,40,-31,1
0,9,29,40,30,31,0
1,10,18,30,40,-31,1
0,11,13,40,30,31,0
1,12,13,30,40,-31,1
0,13,21,40,30,31,0
1,14,12,30,40,-31,1
0,15,21,40,30,31,0
1,16,12,30,40,-31,1
0,17,27,40,30,31,0
1,18,12,30,40,-31,1
0,19,20,40,30,31,0
1,20,12,30,40,-31,1
0,21,4,40,30,31,0
1,22,12,30,40,-31,1
0,23,0,40,30,31,0
1,24,12,30,40,-31,1
0,25,0,40,30,31,0
1,26,11,30,40,-31,1
0,27,0,40,30,31,0
1,28,11,30,40,-31,1
1,1,79,30,71,15,1
0,2,72,71,30,-15,0
1,3,79,30,71,15,1
0,4,42,71,30,-15,0
1,5,49,30,71,15,1
0,6,34,71,30,-15,0
1,7,45,30,71,15,1
0,8,33,71,30,-15,0
1,9,42,30,71,15,1
0,10,33,71,30,-15,0
1,11,39,30,71,15,1
0,12,28,71,30,-15,0
1,13,32,30,71,15,1
0,14,21,71,30,-15,0
1,15,32,30,71,15,1
0,16,21,71,30,-15,0
1,17,11,30,71,15,1
0,1,68,71,45,-19,0
1,2,39,45,71,19,1
0,3,68,71,45,-19,0
1,4,29,45,71,19,1
0,5,62,71,45,-19,0
1,6,20,45,71,19,1
0,7,60,71,45,-19,0
1,8,16,45,71,19,1
0,9,32,71,45,-19,0
1,10,16,45,71,19,1
0,11,31,71,45,-19,0
1,12,16,45,71,19,1
0,13,33,71,45,-19,0
1,14,13,45,71,19,1
1,1,56,64,71,17,1
0,2,70,71,64,-17,0
1,3,56,64,71,17,1
0,4,70,71,64,-17,0
1,5,53,64,71,17,1
0,6,71,71,64,-17,0
1,7,52,64,71,17,1
0,8,46,71,64,-17,0
1,9,29,64,71,17,1
0,10,41,71,64,-17,0
1,11,24,64,71,17,1
0,1,48,71,81,-20,0
1,2,54,81,71,20,1
0,3,48,71,81,-20,0
1,4,54,81,71,20,1
0,5,45,71,81,-20,0
1,6,52,81,71,20,1
0,7,45,71,81,-20,0
1,8,28,81,71,20,1
0,9,45,71,81,-20,0
1,10,22,81,71,20,1
1,1,59,0,0,39,1
0,2,75,0,0,-39,0
1,3,59,0,0,39,1
0,4,75,0,0,-39,0
1,5,54,0,0,39,1
0,6,69,0,0,-39,0
1,7,29,0,0,39,1
0,8,60,0,0,-39,0
1,9,12,0,0,39,1
0,1,32,0,39,23,0
1,2,42,39,0,-23,1
0,3,32,0,39,23,0
1,4,42,39,0,-23,1
0,5,15,0,39,23,0
1,6,36,39,0,-23,1
0,7,15,0,39,23,0
1,1,64,39,23,2,1
0,2,72,23,39,-2,0
1,3,46,39,23,2,1
0,4,64,23,39,-2,0
1,5,41,39,23,2,1
0,6,38,23,39,-2,0
1,7,41,39,23,2,1
0,8,34,23,39,-2,0
1,9,39,39,23,2,1
0,10,18,23,39,-2,0
1,11,16,39,23,2,1
0,12,19,23,39,-2,0
1,13,16,39,23,2,1
0,14,19,23,39,-2,0
1,15,16,39,23,2,1
0,16,19,23,39,-2,0
1,17,16,39,23,2,1
0,18,19,23,39,-2,0
1,19,11,39,23,2,1
0,20,13,23,39,-2,0
1,21,11,39,23,2,1
0,1,24,23,41,-8,0
1,2,70,41,23,8,1
0,3,24,23,41,-8,0
1,4,70,41,23,8,1
0,5,16,23,41,-8,0
1,6,40,41,23,8,1
0,7,16,23,41,-8,0
1,8,15,41,23,8,1
0,9,12,23,41,-8,0
1,10,13,41,23,8,1
1,1,31,49,23,47,1
0,2,63,23,49,-47,0
1,3,16,49,23,47,1
0,1,42,23,96,-18,0
1,2,36,96,23,18,1
0,1,53,0,0,15,1
1,2,47,0,0,-15,0
0,3,53,0,0,15,1
1,4,47,0,0,-15,0
0,5,53,0,0,15,1
1,6,40,0,0,-15,0
0,7,53,0,0,15,1
1,8,30,0,0,-15,0
0,9,48,0,0,15,1
1,10,26,0,0,-15,0
0,11,45,0,0,15,1
1,12,24,0,0,-15,0
0,13,32,0,0,15,1
1,1,56,0,15,6,0
0,2,71,15,0,-6,1
1,3,56,0,15,6,0
0,4,71,15,0,-6,1
1,5,56,0,15,6,0
0,6,71,15,0,-6,1
1,7,55,0,15,6,0
0,8,41,15,0,-6,1
1,9,51,0,15,6,0
0,10,16,15,0,-6,1
1,11,38,0,15,6,0
0,12,11,15,0,-6,1
1,13,19,0,15,6,0
0,1,76,15,6,-16,1
1,2,59,6,15,16,0
0,3,46,15,6,-16,1
1,4,30,6,15,16,0
0,5,36,15,6,-16,1
1,6,29,6,15,16,0
0,7,32,15,6,-16,1
1,8,29,6,15,16,0
0,9,25,15,6,-16,1
1,10,28,6,15,16,0
0,11,25,15,6,-16,1
1,12,27,6,15,16,0
1,1,39,22,15,13,0
0,2,64,15,22,-13,1
1,3,23,22,15,13,0
0,4,61,15,22,-13,1
1,5,23,22,15,13,0
0,6,55,15,22,-13,1
1,7,21,22,15,13,0
0,8,55,15,22,-13,1
1,9,15,22,15,13,0
0,10,54,15,22,-13,1
1,11,15,22,15,13,0
0,1,55,15,35,52,1
1,2,62,35,15,-52,0
0,3,45,15,35,52,1
1,4,62,35,15,-52,0
0,5,45,15,35,52,1
1,6,62,35,15,-52,0
0,7,32,15,35,52,1
1,1,39,35,67,-11,0
0,2,59,67,35,11,1
1,3,39,35,67,-11,0
0,4,59,67,35,11,1
1,5,31,35,67,-11,0
0,6,31,67,35,11,1
1,7,20,35,67,-11,0
0,8,31,67,35,11,1
1,9,15,35,67,-11,0
0,10,30,67,35,11,1
1,11,15,35,67,-11,0
0,12,33,67,35,11,1
0,1,43,78,35,-19,1
1,2,28,35,78,19,0
0,3,43,78,35,-19,1
1,4,28,35,78,19,0
0,5,28,78,35,-19,1
1,6,22,35,78,19,0
0,7,23,78,35,-19,1
1,8,17,35,78,19,0
1,1,53,54,78,27,0
0,2,44,78,54,-27,1
1,3,23,54,78,27,0
0,4,44,78,54,-27,1
1,5,21,54,78,27,0
0,6,35,78,54,-27,1
1,7,14,54,78,27,0
0,1,54,78,81,33,1
1,2,65,81,78,-33,0
0,3,54,78,81,33,1
1,4,65,81,78,-33,0
0,5,54,78,81,33,1
1,6,65,81,78,-33,0
0,7,24,78,81,33,1
1,8,64,81,78,-33,0
0,9,16,78,81,33,1
1,10,36,81,78,-33,0
0,11,12,78,81,33,1
1,12,35,81,78,-33,0
0,13,12,78,81,33,1
1,14,31,81,78,-33,0
0,15,15,78,81,33,1
1,16,18,81,78,-33,0
0,17,15,78,81,33,1
1,18,17,81,78,-33,0
0,19,15,78,81,33,1
1,20,17,81,78,-33,0
0,21,6,78,81,33,1
1,22,17,81,78,-33,0
0,23,0,78,81,33,1
1,24,17,81,78,-33,0
0,25,0,78,81,33,1
1,26,11,81,78,-33,0
1,1,54,0,0,-43,0
0,2,62,0,0,43,1
1,3,54,0,0,-43,0
0,4,44,0,0,43,1
1,5,54,0,0,-43,0
0,6,44,0,0,43,1
1,7,47,0,0,-43,0
0,8,14,0,0,43,1
0,1,74,43,0,17,1
1,2,49,0,43,-17,0
0,3,74,43,0,17,1
1,4,49,0,43,-17,0
0,5,70,43,0,17,1
1,6,42,0,43,-17,0
0,7,40,43,0,17,1
1,8,33,0,43,-17,0
0,9,35,43,0,17,1
1,10,33,0,43,-17,0
0,11,39,43,0,17,1
1,12,33,0,43,-17,0
0,13,14,43,0,17,1
1,1,54,0,60,-39,0
0,2,47,60,0,39,1
1,3,54,0,60,-39,0
0,4,47,60,0,39,1
1,5,45,0,60,-39,0
0,6,47,60,0,39,1
1,7,39,0,60,-39,0
0,8,18,60,0,39,1
1,9,36,0,60,-39,0
0,10,18,60,0,39,1
1,11,20,0,60,-39,0
0,12,18,60,0,39,1
0,1,58,99,0,51,1
1,2,54,0,99,-51,0
0,3,58,99,0,51,1
1,4,54,0,99,-51,0
0,5,57,99,0,51,1
1,6,54,0,99,-51,0
0,7,60,99,0,51,1
1,8,52,0,99,-51,0
0,9,30,99,0,51,1
1,10,52,0,99,-51,0
0,11,30,99,0,51,1
0,1,59,0,0,-43,1
1,2,35,0,0,43,0
0,3,59,0,0,-43,1
1,4,35,0,0,43,0
0,5,56,0,0,-43,1
1,6,28,0,0,43,0
1,1,65,43,0,-29,0
0,2,47,0,43,29,1
1,3,65,43,0,-29,0
0,4,22,0,43,29,1
1,5,47,43,0,-29,0
0,6,22,0,43,29,1
1,7,38,43,0,-29,0
0,8,14,0,43,29,1
0,1,28,29,43,25,1
1,2,57,43,29,-25,0
0,3,28,29,43,25,1
1,4,57,43,29,-25,0
0,5,25,29,43,25,1
1,6,48,43,29,-25,0
0,7,25,29,43,25,1
1,8,20,43,29,-25,0
0,9,25,29,43,25,1
1,10,16,43,29,-25,0
0,11,25,29,43,25,1
1,12,16,43,29,-25,0
1,1,69,43,54,-3,0
0,2,62,54,43,3,1
1,3,69,43,54,-3,0
0,4,62,54,43,3,1
1,5,69,43,54,-3,0
0,6,32,54,43,3,1
1,7,62,43,54,-3,0
0,8,12,54,43,3,1
1,9,33,43,54,-3,0
0,10,12,54,43,3,1
1,11,32,43,54,-3,0
0,12,12,54,43,3,1
0,1,81,57,43,27,1
1,2,59,43,57,-27,0
0,3,55,57,43,27,1
1,4,56,43,57,-27,0
0,5,38,57,43,27,1
1,1,61,43,84,7,0
0,2,68,84,43,-7,1
1,3,61,43,84,7,0
0,4,68,84,43,-7,1
1,5,49,43,84,7,0
0,6,62,84,43,-7,1
1,7,42,43,84,7,0
0,8,60,84,43,-7,1
1,9,34,43,84,7,0
0,10,30,84,43,-7,1
1,11,34,43,84,7,0
0,12,28,84,43,-7,1
1,13,28,43,84,7,0
0,14,19,84,43,-7,1
1,15,16,43,84,7,0
0,16,22,84,43,-7,1
1,17,16,43,84,7,0
0,18,16,84,43,-7,1
1,19,16,43,84,7,0
0,20,12,84,43,-7,1
1,21,16,43,84,7,0
0,22,12,84,43,-7,1
1,23,16,43,84,7,0
0,24,12,84,43,-7,1
1,25,16,43,84,7,0
0,1,36,84,50,6,1
1,2,56,50,84,-6,0
0,3,36,84,50,6,1
1,4,56,50,84,-6,0
0,5,36,84,50,6,1
1,6,50,50,84,-6,0
0,7,33,84,50,6,1
1,8,49,50,84,-6,0
0,9,33,84,50,6,1
1,10,30,50,84,-6,0
0,11,33,84,50,6,1
1,12,26,50,84,-6,0
0,13,33,84,50,6,1
1,1,42,50,90,14,0
0,2,66,90,50,-14,1
1,3,42,50,90,14,0
0,4,37,90,50,-14,1
1,5,37,50,90,14,0
0,6,30,90,50,-14,1
1,7,37,50,90,14,0
0,8,27,90,50,-14,1
1,9,36,50,90,14,0
0,10,25,90,50,-14,1
1,11,31,50,90,14,0
0,12,28,90,50,-14,1
1,13,31,50,90,14,0
0,14,34,90,50,-14,1
1,15,16,50,90,14,0
0,16,26,90,50,-14,1
1,17,16,50,90,14,0
0,18,26,90,50,-14,1
1,19,13,50,90,14,0
0,1,67,90,64,19,1
1,2,58,64,90,-19,0
0,3,49,90,64,19,1
1,4,28,64,90,-19,0
0,5,42,90,64,19,1
1,6,24,64,90,-19,0
0,7,40,90,64,19,1
1,8,20,64,90,-19,0
0,9,26,90,64,19,1
1,1,64,0,0,-33,0
0,2,62,0,0,33,1
1,3,52,0,0,-33,0
0,4,37,0,0,33,1
1,5,42,0,0,-33,0
0,6,13,0,0,33,1
0,1,42,33,0,22,1
1,2,63,0,33,-22,0
0,3,42,33,0,22,1
1,4,49,0,33,-22,0
0,5,32,33,0,22,1
1,6,40,0,33,-22,0
0,7,30,33,0,22,1
1,8,40,0,33,-22,0
0,9,30,33,0,22,1
1,1,55,0,55,3,0
0,2,75,55,0,-3,1
1,3,55,0,55,3,0
0,4,75,55,0,-3,1
1,5,48,0,55,3,0
0,6,45,55,0,-3,1
1,7,47,0,55,3,0
0,8,41,55,0,-3,1
1,9,47,0,55,3,0
0,10,32,55,0,-3,1
1,11,32,0,55,3,0
0,12,28,55,0,-3,1
1,13,27,0,55,3,0
0,14,13,55,0,-3,1
1,15,27,0,55,3,0
0,16,13,55,0,-3,1
1,17,27,0,55,3,0
0,18,13,55,0,-3,1
1,19,27,0,55,3,0
0,1,69,55,3,12,1
1,2,69,3,55,-12,0
0,3,69,55,3,12,1
1,4,69,3,55,-12,0
0,5,69,55,3,12,1
1,6,69,3,55,-12,0
0,7,69,55,3,12,1
1,8,39,3,55,-12,0
0,9,41,55,3,12,1
1,10,31,3,55,-12,0
0,11,16,55,3,12,1
1,12,27,3,55,-12,0
0,13,16,55,3,12,1
1,1,61,3,67,17,0
0,2,52,67,3,-17,1
1,3,61,3,67,17,0
0,4,52,67,3,-17,1
1,5,57,3,67,17,0
0,6,50,67,3,-17,1
1,7,35,3,67,17,0
0,8,50,67,3,-17,1
1,9,35,3,67,17,0
0,10,48,67,3,-17,1
1,11,33,3,67,17,0
0,12,48,67,3,-17,1
1,13,18,3,67,17,0
0,14,41,67,3,-17,1
1,15,18,3,67,17,0
0,16,35,67,3,-17,1
1,17,11,3,67,17,0
0,1,76,67,20,35,1
1,2,58,20,67,-35,0
0,3,76,67,20,35,1
1,4,58,20,67,-35,0
0,5,71,67,20,35,1
1,6,54,20,67,-35,0
0,7,68,67,20,35,1
1,8,54,20,67,-35,0
0,9,51,67,20,35,1
1,10,53,20,67,-35,0
0,11,42,67,20,35,1
1,12,37,20,67,-35,0
0,13,46,67,20,35,1
1,14,34,20,67,-35,0
0,15,46,67,20,35,1
1,16,34,20,67,-35,0
0,17,46,67,20,35,1
1,18,33,20,67,-35,0
0,19,45,67,20,35,1
1,20,32,20,67,-35,0
0,21,19,67,20,35,1
1,22,21,20,67,-35,0
0,23,18,67,20,35,1
1,24,21,20,67,-35,0
0,25,18,67,20,35,1
1,26,16,20,67,-35,0
0,27,1,67,20,35,1
1,28,16,20,67,-35,0
0,1,46,0,0,-3,0
1,2,74,0,0,3,1
0,3,32,0,0,-3,0
1,4,74,0,0,3,1
0,5,32,0,0,-3,0
1,6,66,0,0,3,1
0,7,24,0,0,-3,0
1,8,66,0,0,3,1
0,9,14,0,0,-3,0
1,10,45,0,0,3,1
0,11,22,0,0,-3,0
1,12,36,0,0,3,1
0,13,22,0,0,-3,0
1,14,35,0,0,3,1
0,15,19,0,0,-3,0
1,16,35,0,0,3,1
0,17,19,0,0,-3,0
1,18,12,0,0,3,1
0,19,23,0,0,-3,0
1,20,12,0,0,3,1
0,21,22,0,0,-3,0
1,22,13,0,0,3,1
0,23,22,0,0,-3,0
1,24,12,0,0,3,1
1,1,40,3,0,32,1
0,2,64,0,3,-32,0
1,3,40,3,0,32,1
0,4,64,0,3,-32,0
1,5,39,3,0,32,1
0,6,67,0,3,-32,0
1,7,18,3,0,32,1
0,8,67,0,3,-32,0
1,9,17,3,0,32,1
0,10,39,0,3,-32,0
1,11,14,3,0,32,1
0,1,40,0,35,-25,0
1,2,68,35,0,25,1
0,3,40,0,35,-25,0
1,4,38,35,0,25,1
0,5,38,0,35,-25,0
1,6,29,35,0,25,1
1,1,51,60,0,15,1
0,2,68,0,60,-15,0
1,3,51,60,0,15,1
0,4,43,0,60,-15,0
1,5,49,60,0,15,1
0,6,34,0,60,-15,0
1,7,49,60,0,15,1
0,8,31,0,60,-15,0
1,9,21,60,0,15,1
0,10,24,0,60,-15,0
1,11,21,60,0,15,1
0,12,24,0,60,-15,0
1,13,19,60,0,15,1
0,14,18,0,60,-15,0
1,15,18,60,0,15,1
0,16,21,0,60,-15,0
1,17,13,60,0,15,1
0,1,76,0,75,-31,0
1,2,41,75,0,31,1
0,3,46,0,75,-31,0
1,4,12,75,0,31,1
1,1,63,0,0,-14,0
0,2,48,0,0,14,1
1,3,63,0,0,-14,0
0,4,48,0,0,14,1
1,5,56,0,0,-14,0
0,6,51,0,0,14,1
1,7,28,0,0,-14,0
0,8,49,0,0,14,1
1,9,22,0,0,-14,0
0,10,25,0,0,14,1
0,1,19,14,0,-8,1
1,2,66,0,14,8,0
0,3,19,14,0,-8,1
1,4,36,0,14,8,0
0,5,15,14,0,-8,1
1,6,31,0,14,8,0
0,7,15,14,0,-8,1
1,8,31,0,14,8,0
0,9,15,14,0,-8,1
1,10,29,0,14,8,0
0,11,17,14,0,-8,1
1,12,29,0,14,8,0
0,13,15,14,0,-8,1
1,14,28,0,14,8,0
0,15,13,14,0,-8,1
1,16,27,0,14,8,0
0,17,21,14,0,-8,1
1,18,21,0,14,8,0
0,19,21,14,0,-8,1
1,20,19,0,14,8,0
0,21,21,14,0,-8,1
1,22,19,0,14,8,0
1,1,72,8,14,-37,0
0,2,16,14,8,37,1
0,1,56,51,8,-15,1
1,2,65,8,51,15,0
0,3,56,51,8,-15,1
1,4,65,8,51,15,0
0,5,58,51,8,-15,1
1,6,43,8,51,15,0
0,7,51,51,8,-15,1
1,8,38,8,51,15,0
0,9,50,51,8,-15,1
1,10,38,8,51,15,0
0,11,50,51,8,-15,1
1,12,13,8,51,15,0
1,1,38,23,51,37,0
0,2,58,51,23,-37,1
1,3,38,23,51,37,0
0,4,58,51,23,-37,1
1,5,31,23,51,37,0
0,6,50,51,23,-37,1
1,7,26,23,51,37,0
0,8,44,51,23,-37,1
1,9,18,23,51,37,0
0,1,73,51,60,-3,1
1,2,30,60,51,3,0
0,3,73,51,60,-3,1
1,4,30,60,51,3,0
0,5,70,51,60,-3,1
1,6,30,60,51,3,0
0,7,45,51,60,-3,1
1,8,29,60,51,3,0
0,9,21,51,60,-3,1
1,10,29,60,51,3,0
0,11,16,51,60,-3,1
1,12,29,60,51,3,0
0,13,16,51,60,-3,1
1,14,24,60,51,3,0
0,15,15,51,60,-3,1
1,16,12,60,51,3,0
1,1,57,63,51,-30,0
0,2,67,51,63,30,1
1,3,37,63,51,-30,0
0,4,61,51,63,30,1
1,5,29,63,51,-30,0
0,6,59,51,63,30,1
1,7,29,63,51,-30,0
0,8,31,51,63,30,1
1,9,29,63,51,-30,0
0,10,31,51,63,30,1
1,11,22,63,51,-30,0
0,12,25,51,63,30,1
1,13,19,63,51,-30,0
0,14,25,51,63,30,1
1,15,19,63,51,-30,0
0,16,25,51,63,30,1
